what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1430429813326
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1430429813327
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1430429813327
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1430429813328
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1430429813328
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1430429813328
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1430429813328
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1430429813329
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1430429813329
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1430429813330
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1430429813330
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1430429813331
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1430429813331
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1430429813332
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1430429813332
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1430429813332
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1430429813333
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1430429813333
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1430429813334
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1430429813335
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1430429813335
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1430429813336
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1430429813336
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1430429813337
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1430429813337
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1430429813338
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1430429813338
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1430429813338
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1430429813339
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1430429813339
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1430429813340
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1430429813340
started,bundle,com.altera.sbtgui.integration,14.0.0.200,"com.altera.sbtgui.integration",1430429813341
started,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1430429813341
started,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1430429813342
started,bundle,com.altera.systemconsole,14.0.0.200,"com.altera.systemconsole",1430429813342
started,bundle,com.altera.systemconsole.designs.plugin,14.0.0.200,"com.altera.systemconsole.designs.plugin",1430429813342
started,bundle,com.altera.utilities,14.0.0.200,"com.altera.utilities",1430429813343
os,sysinfo,,,"win32",1430429813345
arch,sysinfo,,,"x86_64",1430429813345
ws,sysinfo,,,"win32",1430429813345
locale,sysinfo,,,"en_US",1430429813345
processors,sysinfo,,,"4",1430429813345
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1430429813345
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1430429813345
java.specification.name,sysinfo,,,"Java Platform API Specification",1430429813345
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430429813345
java.specification.version,sysinfo,,,"1.6",1430429813345
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1430429813345
java.version,sysinfo,,,"1.6.0_23",1430429813345
java.vm.info,sysinfo,,,"mixed mode",1430429813345
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1430429813345
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1430429813345
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1430429813345
java.vm.specification.version,sysinfo,,,"1.0",1430429813345
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1430429813345
java.vm.version,sysinfo,,,"19.0-b09",1430429813345
started,bundle,com.altera.sbtgui.core,14.0.0.200,"com.altera.sbtgui.core",1430429818575
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1430429818610
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1430429818613
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1430429818815
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1430429818846
